Problem,Win Length,Optimisation Criterion,Opt Routes,Avg Routes,Extra Routes,Times,Dist,Idle,Dels/route,Len Route,Time Route,% Idle
B-n45-k5,8,TIME,5,8.9,0.78,3084.1,3437.401179,487.5,4.943820225,78.12275407,70.09318182,0.158068805
B-n45-k5,8,DIST,5,7.1,0.42,3434.5,2594.279174,1058,6.197183099,58.96089031,78.05681818,0.308050662
B-n45-k5,8,IDLE,5,44,7.8,5744,5568.807863,0,1,126.5638151,130.5454545,0
B-n45-k6,8,ROUTES,6,7,0.166666667,3632.6,3395.269215,673.4,6.285714286,77.16520944,82.55909091,0.185376865
B-n45-k6,8,TIME,6,8,0.333333333,2756.8,2965.28344,251.2,5.5,67.39280546,62.65454545,0.091120139
B-n45-k6,8,DIST,6,7.4,0.233333333,3003.2,2371.820507,798.1,5.945945946,53.90501152,68.25454545,0.265749867
B-n45-k6,8,IDLE,6,44,6.333333333,5450,5273.407714,0,1,119.8501753,123.8636364,0
B-n50-k7,8,ROUTES,7,7.9,0.128571429,4669.1,4844.279564,587.5,6.202531646,98.86284824,95.2877551,0.125827247
B-n50-k7,8,TIME,7,7.9,0.128571429,3356,3458.982266,315.8,6.202531646,70.59147481,68.48979592,0.094100119
B-n50-k7,8,DIST,7,9.9,0.414285714,3502.4,2698.07172,983.6,4.949494949,55.06268817,71.47755102,0.280835998
B-n50-k7,8,IDLE,7,49,6,5995,5806.911425,0,1,118.5083964,122.3469388,0
B-n50-k8,8,ROUTES,8,8.5,0.0625,5016.4,4983.219624,637.8,5.764705882,101.6983597,102.3755102,0.127142971
B-n50-k8,8,TIME,8,9.6,0.2,4212.7,4546.223197,299.4,5.104166667,92.78006524,85.97346939,0.07107081
B-n50-k8,8,DIST,8,9.9,0.2375,4682.3,4279.431707,769.8,4.949494949,87.33534097,95.55714286,0.164406381
B-n50-k8,8,IDLE,8,49,5.125,8783,8597.32173,0,1,175.4555455,179.244898,0
B-n51-k7,8,ROUTES,7,9.2,0.314285714,5442.5,6017.143194,477.4,5.434782609,120.3428639,108.85,0.087717042
B-n51-k7,8,TIME,7,9.6,0.371428571,4237.1,4235.632524,588.4,5.208333333,84.71265048,84.742,0.138868566
B-n51-k7,8,DIST,7,10,0.428571429,4340.5,3573.734575,1043.4,5,71.4746915,86.81,0.240387052
B-n51-k7,8,IDLE,7,50,6.142857143,8358,8164.491966,0,1,163.2898393,167.16,0
B-n52-k7,8,ROUTES,7,8,0.142857143,4976.6,5163.086131,606.7,6.375,101.236983,97.58039216,0.121910541
B-n52-k7,8,TIME,7,9.1,0.3,3522.4,3609.090461,325.9,5.604395604,70.76647963,69.06666667,0.092522144
B-n52-k7,8,DIST,7,9.1,0.3,3690.1,2960.71303,962,5.604395604,58.05319666,72.35490196,0.260697542
B-n52-k7,8,IDLE,7,51,6.285714286,7049,6852.288678,0,1,134.3586015,138.2156863,0
B-n56-k7,8,ROUTES,7,8.6,0.228571429,5096.3,5332.222558,577.5,6.395348837,96.94950105,92.66,0.113317505
B-n56-k7,8,TIME,7,11.3,0.614285714,3541.3,3615.792072,290,4.867256637,65.74167404,64.38727273,0.081890831
B-n56-k7,8,DIST,7,11.8,0.685714286,3832.4,2987.055451,1049.6,4.661016949,54.31009912,69.68,0.273875378
B-n56-k7,8,IDLE,7,55,6.857142857,6849,6639.653304,0,1,120.7209692,124.5272727,0
B-n57-k7,8,ROUTES,7,9.9,0.414285714,6072.9,6486.204701,489,5.656565657,115.8250839,108.4446429,0.080521662
B-n57-k7,8,TIME,7,10.8,0.542857143,5237.2,6186.584444,610.8,5.185185185,110.4747222,93.52142857,0.116627205
B-n57-k7,8,DIST,7,10.3,0.471428571,5245,4771.213899,952.2,5.436893204,85.20024819,93.66071429,0.181544328
B-n57-k7,8,IDLE,7,56,7,10782,10563.28224,0,1,188.63004,192.5357143,0
B-n57-k9,8,ROUTES,9,9.6,0.066666667,6116.6,6290.278718,548.2,5.833333333,112.3264057,109.225,0.089624955
B-n57-k9,8,TIME,9,9.9,0.1,5551.7,5857.096203,478.1,5.656565657,104.5910036,99.1375,0.086117766
B-n57-k9,8,DIST,9,10.5,0.166666667,5898.6,5524.219222,902.1,5.333333333,98.64677183,105.3321429,0.152934595
B-n57-k9,8,IDLE,9,56,5.222222222,13424,13204.18848,0,1,235.78908,239.7142857,0
B-n63-k10,8,ROUTES,10,11.3,0.13,6832.3,7289.928812,535.9,5.486725664,117.579497,110.1983871,0.078436251
B-n63-k10,8,TIME,10,12,0.2,6128.3,6659.640766,316,5.166666667,107.4135607,98.84354839,0.051564055
B-n63-k10,8,DIST,10,13,0.3,6468.7,6314.210067,818.7,4.769230769,101.8420979,104.333871,0.126563297
B-n63-k10,8,IDLE,10,62,5.2,12748,12508.84719,0,1,201.7555998,205.6129032,0
B-n64-k9,8,ROUTES,9,10.8,0.2,5729.4,5805.064446,799.6,5.833333333,92.1438801,90.94285714,0.139560862
B-n64-k9,8,TIME,9,14.3,0.588888889,4247.4,4339.812764,335.2,4.405594406,68.88591689,67.41904762,0.078918868
B-n64-k9,8,DIST,9,11.8,0.311111111,4591.7,3446.943387,1431.7,5.338983051,54.71338709,72.88412698,0.311801729
B-n64-k9,8,IDLE,9,63,6,7057,6805.39191,0,1,108.0220938,112.015873,0
B-n66-k9,8,ROUTES,9,10.8,0.2,6554,6922.854187,608.9,6.018518519,106.505449,100.8307692,0.092905096
B-n66-k9,8,TIME,9,11.7,0.3,5718.5,6173.329721,358.7,5.555555556,94.97430339,87.97692308,0.062726239
B-n66-k9,8,DIST,9,11.7,0.3,5794.8,5568.419628,850.6,5.555555556,85.66799428,89.15076923,0.146786774
B-n66-k9,8,IDLE,9,65,6.222222222,11469,11212.05729,0,1,172.4931891,176.4461538,0
B-n67-k10,8,ROUTES,10,11,0.1,6079.9,6268.097701,753.1,6,94.97117729,92.11969697,0.123867169
B-n67-k10,8,TIME,10,13.3,0.33,4981.8,5238.095074,380.5,4.962406015,79.36507689,75.48181818,0.076378016
B-n67-k10,8,DIST,10,12.1,0.21,5141.9,4098.985887,1384.6,5.454545455,62.10584677,77.90757576,0.269277893
B-n67-k10,8,IDLE,10,66,5.6,8126,7857.001521,0,1,119.0454776,123.1212121,0
B-n68-k9,8,ROUTES,9,11,0.222222222,6945.4,7298.509317,679.6,6.090909091,108.9329749,103.6626866,0.097848936
B-n68-k9,8,TIME,9,12,0.333333333,6140.5,6515.071775,612.4,5.583333333,97.23987725,91.64925373,0.099731292
B-n68-k9,8,DIST,9,12.9,0.433333333,6480.1,6054.871317,1092,5.19379845,90.37121369,96.71791045,0.168515918
B-n68-k9,8,IDLE,9,67,6.444444444,12059,11788.21686,0,1,175.9435353,179.9850746,0
B-n78-k10,8,ROUTES,10,12.1,0.21,7439.2,7770.775799,853.2,6.363636364,100.9191662,96.61298701,0.114689752
B-n78-k10,8,TIME,10,14.2,0.42,6357.2,6464.648236,735.5,5.422535211,83.9564706,82.56103896,0.115695589
B-n78-k10,8,DIST,10,13.5,0.35,6525.4,5981.933732,1290.2,5.703703704,77.68745107,84.74545455,0.19771968
B-n78-k10,8,IDLE,10,77,6.7,10995,10693.13647,0,1,138.8719022,142.7922078,0
P-n16-k8,8,ROUTES,8,8,0,1116.8,848.6157304,264,1.875,56.57438203,74.45333333,0.236389685
P-n16-k8,8,TIME,8,8,0,749.9,725.8726698,0,1.875,48.39151132,49.99333333,0
P-n16-k8,8,DIST,8,8,0,1070.4,694.7541196,326.3,1.875,46.31694131,71.36,0.304839312
P-n16-k8,8,IDLE,8,13,0.625,1104.4,1060.795765,0,1.153846154,70.71971765,73.62666667,0
P-n19-k2,8,ROUTES,2,2,0,873.9,882.6562288,92.2,9,49.03645716,48.55,0.105504062
P-n19-k2,8,TIME,2,2.6,0.3,633.7,637.2161457,20.6,6.923076923,35.40089699,35.20555556,0.032507496
P-n19-k2,8,DIST,2,2.5,0.25,779.7,526.5607494,256.2,7.2,29.25337497,43.31666667,0.328587918
P-n19-k2,8,IDLE,2,15.8,6.9,1418.2,1374.694914,0,1.139240506,76.37193965,78.78888889,0
P-n20-k2,8,ROUTES,2,2,0,947.7,879.1304241,170.6,9.5,46.27002232,49.87894737,0.180014773
P-n20-k2,8,TIME,2,2.3,0.15,702,729.2651374,23.8,8.260869565,38.38237565,36.94736842,0.033903134
P-n20-k2,8,DIST,2,2.4,0.2,833.3,559.5479136,280.1,7.916666667,29.44989019,43.85789474,0.336133445
P-n20-k2,8,IDLE,2,18.5,8.25,1587.9,1516.737584,0,1.027027027,79.82829392,83.57368421,0
P-n21-k2,8,ROUTES,2,2,0,1051.3,922.7906718,225.5,10,46.13953359,52.565,0.214496338
P-n21-k2,8,TIME,2,2,0,723.6,793.1828786,1.4,10,39.65914393,36.18,0.001934771
P-n21-k2,8,DIST,2,2.6,0.3,940.3,582.7750578,355.5,7.692307692,29.13875289,47.015,0.378070828
P-n21-k2,8,IDLE,2,19.6,8.8,1624.2,1549.038992,0,1.020408163,77.4519496,81.21,0
P-n22-k2,8,ROUTES,2,2,0,1057,960.6150919,200.3,10.5,45.74357581,50.33333333,0.189498581
P-n22-k2,8,TIME,2,2.3,0.15,746.8,787.9893769,15.7,9.130434783,37.52330366,35.56190476,0.021023032
P-n22-k2,8,DIST,2,2.2,0.1,798,626.9103447,195.5,9.545454545,29.85287356,38,0.244987469
P-n22-k2,8,IDLE,2,20.1,9.05,1685.4,1611.812577,0,1.044776119,76.75297987,80.25714286,0
P-n22-k8,8,ROUTES,8,8.3,0.0375,1756.1,1582.920104,308.6,2.530120482,75.37714782,83.62380952,0.175730311
P-n22-k8,8,TIME,8,10.1,0.2625,1098.6,1096.427371,10.2,2.079207921,52.21082721,52.31428571,0.009284544
P-n22-k8,8,DIST,8,9.5,0.1875,1385,1008.917446,347.6,2.210526316,48.04368788,65.95238095,0.250974729
P-n22-k8,8,IDLE,8,16.8,1.1,1721.4,1706.273433,0,1.25,81.25111588,81.97142857,0
P-n23-k8,8,ROUTES,8,9,0.125,1716.3,1255.328107,501.9,2.444444444,57.06036852,78.01363636,0.292431393
P-n23-k8,8,TIME,8,10.1,0.2625,1061.9,1048.532667,10.6,2.178217822,47.66057577,48.26818182,0.009982108
P-n23-k8,8,DIST,8,9.5,0.1875,1771.2,937.4750778,797.4,2.315789474,42.61250353,80.50909091,0.450203252
P-n23-k8,8,IDLE,8,19.5,1.4375,1646.7,1587.899564,0,1.128205128,72.17725291,74.85,0
P-n40-k5,8,ROUTES,5,5.1,0.02,2596.1,2397.348885,531.8,7.647058824,61.47048422,66.56666667,0.20484573
P-n40-k5,8,TIME,5,8.7,0.74,1838.7,1935.262228,61,4.482758621,49.62210842,47.14615385,0.033175613
P-n40-k5,8,DIST,5,6.6,0.32,2216,1528.382275,783.5,5.909090909,39.1892891,56.82051282,0.353564982
P-n40-k5,8,IDLE,5,39,6.8,2949,2792.723661,0,1,71.608299,75.61538462,0
P-n45-k5,8,ROUTES,5,5.7,0.14,3033.7,2855.369113,582.3,7.719298246,64.89475257,68.94772727,0.191943831
P-n45-k5,8,TIME,5,10.9,1.18,2245.1,2363.424206,83.2,4.036697248,53.71418649,51.025,0.037058483
P-n45-k5,8,DIST,5,7,0.4,2723.9,1843.084223,1013.7,6.285714286,41.88827779,61.90681818,0.372150226
P-n45-k5,8,IDLE,5,44,7.8,3458,3283.696951,0,1,74.62947617,78.59090909,0
P-n50-k7,8,ROUTES,7,7,0,3325.1,3002.429444,728.2,7,61.27407029,67.85918367,0.219000932
P-n50-k7,8,TIME,7,13.5,0.928571429,2431.8,2487.72915,125.9,3.62962963,50.76998265,49.62857143,0.05177235
P-n50-k7,8,DIST,7,8.9,0.271428571,2825.7,1930.032673,1008.6,5.505617978,39.38842191,57.66734694,0.356938104
P-n50-k7,8,IDLE,7,49,6,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n50-k8,8,ROUTES,8,9,0.125,3638.1,3063.902016,973.4,5.444444444,62.52861257,74.24693878,0.267557241
P-n50-k8,8,TIME,8,13.8,0.725,2369.9,2402.349873,128.7,3.550724638,49.02754842,48.36530612,0.054306089
P-n50-k8,8,DIST,8,11.8,0.475,2932.4,1954.356618,1059.5,4.152542373,39.88482893,59.84489796,0.361308144
P-n50-k8,8,IDLE,8,49,5.125,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n50-k10,8,ROUTES,10,10.4,0.04,3628.2,3170.225764,863.2,4.711538462,64.69848497,74.04489796,0.237914117
P-n50-k10,8,TIME,10,17.3,0.73,2494.4,2509.230306,113,2.832369942,51.20878175,50.90612245,0.045301475
P-n50-k10,8,DIST,10,13.3,0.33,3140.5,2031.63548,1180.8,3.684210526,41.46194857,64.09183673,0.375991084
P-n50-k10,8,IDLE,10,49,3.9,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n51-k10,8,ROUTES,10,11,0.1,3950.6,3342.620321,1024.4,4.545454545,66.85240641,79.012,0.259302384
P-n51-k10,8,TIME,10,17.7,0.77,2625.5,2672.757629,109.4,2.824858757,53.45515259,52.51,0.041668254
P-n51-k10,8,DIST,10,11.9,0.19,3091.8,2176.983524,1025.4,4.201680672,43.53967047,61.836,0.331651465
P-n51-k10,8,IDLE,10,50,4,3802,3603.521459,0,1,72.07042918,76.04,0
P-n55-k7,8,ROUTES,7,7,0,3476.4,3213.042425,709.9,7.714285714,59.50078565,64.37777778,0.2042055
P-n55-k7,8,TIME,7,14.7,1.1,2671,2701.477537,157.8,3.673469388,50.0273618,49.46296296,0.059078997
P-n55-k7,8,DIST,7,9.4,0.342857143,3288.6,2160.870501,1273.6,5.744680851,40.01612039,60.9,0.387277261
P-n55-k7,8,IDLE,7,54,6.714285714,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k8,8,ROUTES,8,7.6,-0.05,3816.1,3277.302925,984.1,7.105263158,60.6907949,70.66851852,0.257881083
P-n55-k8,8,TIME,8,16.7,1.0875,2692.9,2770.471176,105,3.233532934,51.30502178,49.86851852,0.038991422
P-n55-k8,8,DIST,8,9.6,0.2,3092.7,2151.829303,1083,5.625,39.8486908,57.27222222,0.350179455
P-n55-k8,8,IDLE,8,54,5.75,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k10,8,ROUTES,10,10,0,3889.4,3399.084349,934.4,5.4,62.94600647,72.02592593,0.240242711
P-n55-k10,8,TIME,10,16,0.6,2771.7,2770.874739,198.2,3.375,51.31249517,51.32777778,0.071508461
P-n55-k10,8,DIST,10,12,0.2,3358,2142.22562,1316,4.5,39.67084481,62.18518519,0.39189994
P-n55-k10,8,IDLE,10,54,4.4,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k15,8,ROUTES,15,17,0.133333333,4595.3,3420.5519,1510.9,3.176470588,63.3435537,85.09814815,0.328792462
P-n55-k15,8,TIME,15,22.7,0.513333333,2852.7,2850.671143,112.8,2.378854626,52.79020635,52.82777778,0.039541487
P-n55-k15,8,DIST,15,19,0.266666667,3740.9,2335.466099,1435.4,2.842105263,43.24937221,69.27592593,0.383704456
P-n55-k15,8,IDLE,15,54,2.6,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n60-k10,8,ROUTES,10,10.4,0.04,4196.7,3745.887904,933.6,5.673076923,63.48962549,71.13050847,0.222460505
P-n60-k10,8,TIME,10,21.3,1.13,3159,3213.10879,129.3,2.769953052,54.45947101,53.54237288,0.040930674
P-n60-k10,8,DIST,10,13.3,0.33,3635.6,2575.902184,1209.5,4.436090226,43.65935906,61.62033898,0.332682363
P-n60-k10,8,IDLE,10,59,4.9,4391,4157.896323,0,1,70.47281903,74.42372881,0
P-n60-k15,8,ROUTES,15,16,0.066666667,4769.5,3963.848116,1252.7,3.6875,67.18386638,80.83898305,0.262648076
P-n60-k15,8,TIME,15,26.1,0.74,3274.1,3262.361412,129.4,2.260536398,55.29426121,55.49322034,0.039522311
P-n60-k15,8,DIST,15,19.8,0.32,3869.1,2666.405554,1275.9,2.97979798,45.19331448,65.5779661,0.329766612
P-n60-k15,8,IDLE,15,59,2.933333333,4393,4161.063309,0,1,70.52649676,74.45762712,0
P-n65-k10,8,ROUTES,10,10.7,0.07,4637,4383.84535,867.1,5.981308411,68.49758359,72.453125,0.186995903
P-n65-k10,8,TIME,10,18.2,0.82,3531.4,3594.937832,241.4,3.516483516,56.17090362,55.178125,0.068358158
P-n65-k10,8,DIST,10,13.4,0.34,3916.7,2921.915105,1196.4,4.776119403,45.65492352,61.1984375,0.30546123
P-n65-k10,8,IDLE,10,64,5.4,4908,4656.765569,0,1,72.76196202,76.6875,0
P-n70-k10,8,ROUTES,10,11,0.1,4933.4,4484.989696,1067.8,6.272727273,64.99985067,71.49855072,0.216443021
P-n70-k10,8,TIME,10,18.9,0.89,3846.6,3997.028677,218.9,3.650793651,57.92795184,55.74782609,0.056907399
P-n70-k10,8,DIST,10,12.3,0.23,4095.5,3145.457824,1221.9,5.609756098,45.58634527,59.35507246,0.29835185
P-n70-k10,8,IDLE,10,69,5.9,5283,5010.424999,0,1,72.61485505,76.56521739,0
P-n76-k4,8,ROUTES,4,8.2,1.05,4849.9,4886.784407,712.4,9.146341463,65.15712542,64.66533333,0.146889627
P-n76-k4,8,TIME,4,16,3,4085.9,4166.895356,369.6,4.6875,55.55860475,54.47866667,0.090457427
P-n76-k4,8,DIST,4,12.3,2.075,4553.9,3442.358984,1419.4,6.097560976,45.89811979,60.71866667,0.311688882
P-n76-k4,8,IDLE,4,75,17.75,5739,5446.285183,0,1,72.61713577,76.52,0
P-n76-k5,8,ROUTES,5,8.3,0.66,4905.2,4898.640048,753.2,9.036144578,65.31520063,65.40266667,0.153551333
P-n76-k5,8,TIME,5,14.2,1.84,4165.8,4257.168578,392.3,5.281690141,56.76224771,55.544,0.094171588
P-n76-k5,8,DIST,5,9.4,0.88,4427,3437.291872,1356.4,7.978723404,45.8305583,59.02666667,0.306392591
P-n76-k5,8,IDLE,5,75,14,5739,5446.285183,0,1,72.61713577,76.52,0
P-n101-k4,8,ROUTES,4,10.9,1.725,6641.9,6320.32336,1245.6,9.174311927,63.2032336,66.419,0.187536699
P-n101-k4,8,TIME,4,18.5,3.625,5785.4,6095.445322,427.7,5.405405405,60.95445322,57.854,0.073927473
P-n101-k4,8,DIST,4,15.1,2.775,6461.6,4870.551443,2098.3,6.622516556,48.70551443,64.616,0.324733812
P-n101-k4,8,IDLE,4,100,24,7874,7484.133932,0,1,74.84133932,78.74,0
A-n32-k5,9,ROUTES,5,5,0,3204.1,3638.885765,120.6,6.2,117.3834118,103.3580645,0.037639275
A-n32-k5,9,TIME,5,5.4,0.08,2487.8,2855.251321,145.4,5.740740741,92.10488133,80.2516129,0.058445213
A-n32-k5,9,DIST,5,5,0,2439.9,2448.294825,245.9,6.2,78.97725242,78.70645161,0.100782819
A-n32-k5,9,IDLE,5,25.1,4.02,5230.2,5273.772124,0,1.235059761,170.1216814,168.716129,0
A-n33-k5,9,ROUTES,5,5,0,2933.5,3106.664475,294,6.4,97.08326484,91.671875,0.100221578
A-n33-k5,9,TIME,5,6,0.2,2012.7,2148.83848,96.5,5.333333333,67.1512025,62.896875,0.047945546
A-n33-k5,9,DIST,5,7.2,0.44,2059.7,1893.364243,312.3,4.444444444,59.1676326,64.365625,0.151624023
A-n33-k5,9,IDLE,5,29.3,4.86,3922,3856.435629,0,1.092150171,120.5136134,122.5625,0
A-n33-k6,9,ROUTES,6,6,0,2941.2,3162.548312,247,5.333333333,98.82963476,91.9125,0.083979328
A-n33-k6,9,TIME,6,7.1,0.183333333,2026,2121.083594,93.5,4.507042254,66.28386232,63.3125,0.046150049
A-n33-k6,9,DIST,6,7.2,0.2,2205.1,1899.006405,451.3,4.444444444,59.34395017,68.909375,0.20466192
A-n33-k6,9,IDLE,6,27.6,3.6,3765.8,3759.065623,0,1.15942029,117.4708007,117.68125,0
A-n34-k5,9,ROUTES,5,5.1,0.02,3106,3384.572106,230.7,6.470588235,102.5627911,94.12121212,0.074275596
A-n34-k5,9,TIME,5,5.8,0.16,2379.2,2576.98827,110.2,5.689655172,78.09055364,72.0969697,0.04631809
A-n34-k5,9,DIST,5,6.6,0.32,2392.2,2208.523798,369.4,5,66.92496359,72.49090909,0.154418527
A-n34-k5,9,IDLE,5,29.5,4.9,4624.1,4573.314357,0,1.118644068,138.5852836,140.1242424,0
A-n36-k5,9,ROUTES,5,5,0,3276.3,3594.362943,227.9,7,102.6960841,93.60857143,0.069560175
A-n36-k5,9,TIME,5,6.4,0.28,2638.5,3229.348205,252.5,5.46875,92.26709156,75.38571429,0.095698313
A-n36-k5,9,DIST,5,5.3,0.06,2529.7,2528.936109,272.2,6.603773585,72.25531739,72.27714286,0.107601692
A-n36-k5,9,IDLE,5,30.3,5.06,5471,5442.361844,0,1.155115512,155.4960527,156.3142857,0
A-n37-k5,9,ROUTES,5,5,0,3227.8,3473.080683,306.1,7.2,96.47446341,89.66111111,0.094832394
A-n37-k5,9,TIME,5,5.7,0.14,2247.7,2493.830048,74.6,6.315789474,69.27305689,62.43611111,0.033189483
A-n37-k5,9,DIST,5,6.8,0.36,2465,2125.991884,540.9,5.294117647,59.0553301,68.47222222,0.219432049
A-n37-k5,9,IDLE,5,28.9,4.78,4048.3,4090.304737,0,1.24567474,113.619576,112.4527778,0
A-n37-k6,9,ROUTES,6,6.3,0.05,3546.1,4003.941511,134.2,5.714285714,111.2205975,98.50277778,0.037844392
A-n37-k6,9,TIME,6,7.8,0.3,2827.7,3062.31226,115.2,4.615384615,85.06422945,78.54722222,0.040739824
A-n37-k6,9,DIST,6,8.2,0.366666667,2897.5,2780.353757,359.1,4.390243902,77.2320488,80.48611111,0.123934426
A-n37-k6,9,IDLE,6,25.3,3.216666667,4971.5,5098.554203,0,1.422924901,141.6265056,138.0972222,0
A-n38-k5,9,ROUTES,5,5.9,0.18,3480.7,3878.606755,234.2,6.271186441,104.8272096,94.07297297,0.067285316
A-n38-k5,9,TIME,5,6.4,0.28,2446.1,2762.931124,166.4,5.78125,74.67381416,66.11081081,0.068026655
A-n38-k5,9,DIST,5,6.8,0.36,2385.7,2300.407433,298.8,5.441176471,62.17317387,64.47837838,0.125246259
A-n38-k5,9,IDLE,5,35.8,6.16,4667.9,4543.315216,0,1.033519553,122.7923031,126.1594595,0
A-n39-k5,9,ROUTES,5,6,0.2,3627.4,3916.297307,272.3,6.333333333,103.0604554,95.45789474,0.075067541
A-n39-k5,9,TIME,5,6.4,0.28,2766.5,3252.015498,240.4,5.9375,85.57935521,72.80263158,0.086896801
A-n39-k5,9,DIST,5,8.5,0.7,2841.5,2681.879342,394.7,4.470588235,70.57577215,74.77631579,0.138905508
A-n39-k5,9,IDLE,5,34.7,5.94,5343.3,5276.57241,0,1.095100865,138.8571687,140.6131579,0
A-n39-k6,9,ROUTES,6,6,0,3810.8,4241.773017,222.3,6.333333333,111.6256057,100.2842105,0.058334208
A-n39-k6,9,TIME,6,6.5,0.083333333,2700.2,2890.810102,155.5,5.846153846,76.07395005,71.05789474,0.057588327
A-n39-k6,9,DIST,6,7.9,0.316666667,2852.1,2599.361782,496.5,4.810126582,68.40425741,75.05526316,0.174082255
A-n39-k6,9,IDLE,6,36.9,5.15,5336.7,5215.035255,0,1.029810298,137.2377699,140.4394737,0
A-n44-k7,9,ROUTES,7,6.8,-0.028571429,4187.7,4539.315374,332.3,6.323529412,105.5654738,97.38837209,0.079351434
A-n44-k7,9,TIME,7,7.2,0.028571429,3361.4,3691.218871,157.3,5.972222222,85.84229933,78.17209302,0.046795978
A-n44-k7,9,DIST,7,7.9,0.128571429,3250,3162.582605,424.8,5.443037975,73.54843267,75.58139535,0.130707692
A-n44-k7,9,IDLE,7,38.9,4.557142857,6165.5,6108.021779,0,1.105398458,142.0470181,143.3837209,0
A-n45-k6,9,ROUTES,6,7,0.166666667,4453.6,5017.07752,261.7,6.285714286,114.0244891,101.2181818,0.058761451
A-n45-k6,9,TIME,6,7.7,0.283333333,3452.8,3759.72049,189.7,5.714285714,85.44819296,78.47272727,0.054940918
A-n45-k6,9,DIST,6,8.6,0.433333333,3536.5,3390.693431,523.2,5.11627907,77.06121434,80.375,0.147942881
A-n45-k6,9,IDLE,6,42.1,6.016666667,6498.2,6383.853455,0,1.045130641,145.0875785,147.6863636,0
A-n45-k7,9,ROUTES,7,7,0,4271.8,4693.905705,248.4,6.285714286,106.6796751,97.08636364,0.05814879
A-n45-k7,9,TIME,7,7.8,0.114285714,3681.4,4333.944681,236.5,5.641025641,98.49874275,83.66818182,0.064241865
A-n45-k7,9,DIST,7,7.7,0.1,3629.4,3717.345414,318,5.714285714,84.48512304,82.48636364,0.087617788
A-n45-k7,9,IDLE,7,41.4,4.914285714,7549.3,7452.863673,0,1.062801932,169.3832653,171.575,0
A-n46-k7,9,ROUTES,7,7,0,4256.1,4659.085671,312.9,6.428571429,103.5352371,94.58,0.073518009
A-n46-k7,9,TIME,7,7.3,0.042857143,3384.7,3655.313976,208.2,6.164383562,81.22919947,75.21555556,0.061512099
A-n46-k7,9,DIST,7,8.6,0.228571429,3281.5,3092.853056,480.5,5.23255814,68.73006791,72.92222222,0.146426939
A-n46-k7,9,IDLE,7,45,5.428571429,6241,6059.924364,0,1,134.6649859,138.6888889,0
A-n48-k7,9,ROUTES,7,7.2,0.028571429,4860.1,5368.631859,291.5,6.527777778,114.2262098,103.406383,0.05997819
A-n48-k7,9,TIME,7,7.8,0.114285714,3964.8,4415.183415,165.2,6.025641026,93.94007267,84.35744681,0.041666667
A-n48-k7,9,DIST,7,8.1,0.157142857,3946.5,3993.702971,410.2,5.802469136,84.97240365,83.96808511,0.1039402
A-n48-k7,9,IDLE,7,47,5.714285714,8349,8155.398648,0,1,173.5191202,177.6382979,0
A-n53-k7,9,ROUTES,7,8,0.142857143,4878.9,5419.54577,294.5,6.5,104.222034,93.825,0.060361967
A-n53-k7,9,TIME,7,8.3,0.185714286,4258.8,4768.700168,314.5,6.265060241,91.70577246,81.9,0.073847093
A-n53-k7,9,DIST,7,8.4,0.2,4114.8,3903.02229,664.2,6.19047619,75.05812096,79.13076923,0.161417323
A-n53-k7,9,IDLE,7,52,6.428571429,7740,7539.76801,0,1,144.9955387,148.8461538,0
A-n54-k7,9,ROUTES,7,8,0.142857143,5381.9,5986.64966,340.7,6.625,112.955654,101.545283,0.063304781
A-n54-k7,9,TIME,7,8.7,0.242857143,4498.9,5040.745919,277.1,6.091954023,95.10841357,84.88490566,0.061592834
A-n54-k7,9,DIST,7,9.9,0.414285714,4472.1,4499.491501,480.6,5.353535354,84.89606606,84.37924528,0.107466291
A-n54-k7,9,IDLE,7,51.1,6.3,8732.5,8583.172959,0,1.037181996,161.9466596,164.7641509,0
A-n55-k9,9,ROUTES,9,9.9,0.1,5209.7,5637.879852,423.6,5.454545455,104.4051824,96.47592593,0.081309864
A-n55-k9,9,TIME,9,12.5,0.388888889,4033.3,4362.178724,169.9,4.32,80.78108748,74.69074074,0.042124315
A-n55-k9,9,DIST,9,11.3,0.255555556,3947.1,3608.866308,684.9,4.778761062,66.83085755,73.09444444,0.173519799
A-n55-k9,9,IDLE,9,54,5,6786,6566.599187,0,1,121.6036886,125.6666667,0
A-n60-k9,9,ROUTES,9,9.9,0.1,5873.1,6726.521459,479.1,5.95959596,114.0088383,99.5440678,0.081575318
A-n60-k9,9,TIME,9,11.4,0.266666667,5255.3,5996.054341,375.1,5.175438596,101.6280397,89.07288136,0.071375564
A-n60-k9,9,DIST,9,11.3,0.255555556,5454.1,5285.201579,749.8,5.221238938,89.57968779,92.44237288,0.13747456
A-n60-k9,9,IDLE,9,59,5.555555556,9723,9494.652595,0,1,160.9263152,164.7966102,0
A-n61-k9,9,ROUTES,9,10,0.111111111,5313.4,5738.884271,464.5,6,95.64807119,88.55666667,0.087420484
