prob,size,demand,avg bags,winlen,dist,time,costDel,getRoutes,getCost,dels/route,loadFactor
B-n51-k7.vrp,51,684,13,1,4724.054588,5792,5.858354367,14,4007.114387,3,48.85714286
B-n51-k7.vrp,51,684,13,1,4537.398602,6949,6.164730463,14,4216.675636,3,48.85714286
B-n51-k7.vrp,51,684,13,1,4698.828566,6947,6.671290851,16,4563.162942,3,42.75
B-n51-k7.vrp,51,684,13,1,5116.220983,5611,5.872511484,14,4016.797855,3,48.85714286
B-n51-k7.vrp,51,684,13,1,4748.804502,5660,6.063757495,15,4147.610127,3,45.6
B-n51-k7.vrp,51,684,13,1,4723.448262,5923,6.37608691,16,4361.243447,3,42.75
B-n51-k7.vrp,51,684,13,14,3111.942628,2798,3.028797204,7,2071.697288,7,97.71428571
B-n51-k7.vrp,51,684,13,14,4235.7522,2725,3.439448841,8,2352.583007,6,85.5
B-n52-k7.vrp,52,606,11,1,4909.876389,4466,9.728804517,27,5895.655538,1,22.44444444
B-n52-k7.vrp,52,606,11,1,3424.149434,7346,8.498061854,20,5149.825484,2,30.3
B-n52-k7.vrp,52,606,11,1,4482.652687,5318,6.950611162,16,4212.070364,3,37.875
B-n52-k7.vrp,52,606,11,1,4070.525885,5210,7.106025625,17,4306.251529,3,35.64705882
B-n52-k7.vrp,52,606,11,1,4297.552507,5883,6.830715583,15,4139.413643,3,40.4
B-n52-k7.vrp,52,606,11,1,4170.014729,5041,7.069458289,17,4284.091723,3,35.64705882
B-n52-k7.vrp,52,606,11,1,4017.538836,5143,7.344310303,18,4450.652044,2,33.66666667
B-n52-k7.vrp,52,606,11,1,4011.251555,5132,7.610093122,19,4611.716432,2,31.89473684
B-n52-k7.vrp,52,606,11,1,4232.261192,5657,7.014149438,16,4250.574559,3,37.875
B-n52-k7.vrp,52,606,11,1,4151.784656,5099,8.167588787,21,4949.558805,2,28.85714286
B-n52-k7.vrp,52,606,11,1,3790.339079,5946,7.02420738,16,4256.669672,3,37.875
B-n52-k7.vrp,52,606,11,1,3781.110629,6192,6.832986706,15,4140.789944,3,40.4
B-n52-k7.vrp,52,606,11,1,3841.850801,5738,6.965505848,16,4221.096544,3,37.875
B-n52-k7.vrp,52,606,11,1,3620.53176,6212,6.808584515,15,4126.002216,3,40.4
B-n52-k7.vrp,52,606,11,1,3534.13032,6714,6.957579616,15,4216.293247,3,40.4
B-n52-k7.vrp,52,606,11,1,3574.499892,6256,6.814218626,15,4129.416487,3,40.4
B-n52-k7.vrp,52,606,11,1,3619.042574,5525,7.122818451,17,4316.427981,3,35.64705882
B-n52-k7.vrp,52,606,11,1,3498.881605,6136,7.030642158,16,4260.569148,3,37.875
B-n52-k7.vrp,52,606,11,1,3558.302402,5979,6.990299309,16,4236.121381,3,37.875
B-n52-k7.vrp,52,606,11,1,3847.883956,6006,6.784492447,15,4111.402423,3,40.4
B-n52-k7.vrp,52,606,11,1,3469.143874,7481,7.468795104,16,4526.089833,3,37.875
B-n52-k7.vrp,52,606,11,14,2875.173481,2679,4.145536794,10,2512.195297,5,60.6
B-n52-k7.vrp,52,606,11,14,3142.019597,2776,3.417188602,7,2070.816293,7,86.57142857
B-n52-k7.vrp,52,606,11,14,4102.381134,2480,3.504915169,7,2123.978593,7,86.57142857
B-n56-k7.vrp,56,616,11,1,4144.544176,4909,8.504402059,23,5238.711669,2,26.7826087
B-n56-k7.vrp,56,616,11,1,3413.177843,6001,6.590165272,15,4059.541808,3,41.06666667
B-n56-k7.vrp,56,616,11,1,3543.975096,5822,6.556891374,15,4039.045086,3,41.06666667
B-n56-k7.vrp,56,616,11,1,4005.952835,4828,10.31541637,30,6354.296482,1,20.53333333
B-n56-k7.vrp,56,616,11,1,3178.162542,6104,6.84520295,16,4216.645017,3,38.5
B-n56-k7.vrp,56,616,11,1,3898.129638,4898,10.31766423,30,6355.681168,1,20.53333333
B-n56-k7.vrp,56,616,11,1,3199.057779,5466,7.174496364,18,4419.48976,3,34.22222222
B-n56-k7.vrp,56,616,11,1,3489.520549,5080,7.636808286,20,4704.273904,2,30.8
B-n56-k7.vrp,56,616,11,1,3194.328185,5610,6.687883762,16,4119.736398,3,38.5
B-n56-k7.vrp,56,616,11,1,3205.411754,5439,6.900703206,17,4250.833175,3,36.23529412
B-n56-k7.vrp,56,616,11,1,3082.01438,5737,7.772720264,20,4787.995682,2,30.8
B-n56-k7.vrp,56,616,11,1,3139.598689,6141,6.317423777,14,3891.533047,4,44
B-n56-k7.vrp,56,616,11,1,3112.521661,5863,7.553189991,19,4652.765034,2,32.42105263
B-n56-k7.vrp,56,616,11,1,3279.499974,5039,7.849840092,21,4835.501497,2,29.33333333
B-n56-k7.vrp,56,616,11,1,3385.672767,5115,7.628447587,20,4699.123714,2,30.8
B-n56-k7.vrp,56,616,11,1,3321.231772,4961,8.631143048,24,5316.784117,2,25.66666667
B-n56-k7.vrp,56,616,11,1,3266.227481,5123,7.608358142,20,4686.748615,2,30.8
B-n56-k7.vrp,56,616,11,1,3710.712145,5095,7.41745669,19,4569.153321,2,32.42105263
B-n56-k7.vrp,56,616,11,1,3285.897454,5037,7.850405848,21,4835.850002,2,29.33333333
B-n56-k7.vrp,56,616,11,1,3442.024645,5027,8.409280655,23,5180.116883,2,26.7826087
B-n56-k7.vrp,56,616,11,1,3767.064023,5007,8.198289758,22,5050.146491,2,28
B-n56-k7.vrp,56,616,11,1,3322.579359,5035,8.389191209,23,5167.741785,2,26.7826087
B-n56-k7.vrp,56,616,11,1,3246.182398,5305,7.39740802,19,4556.803341,2,32.42105263
B-n56-k7.vrp,56,616,11,1,3274.13789,5097,8.13388658,22,5010.474133,2,28
B-n56-k7.vrp,56,616,11,1,3648.314173,5208,7.442293439,19,4584.452758,2,32.42105263
B-n56-k7.vrp,56,616,11,1,3853.630508,5478,6.770251249,16,4170.474769,3,38.5
B-n56-k7.vrp,56,616,11,1,4676.2671,4609,10.63786242,31,6552.923251,1,19.87096774
B-n56-k7.vrp,56,616,11,1,4052.996661,5654,6.066559431,13,3737.000609,4,47.38461538
B-n56-k7.vrp,56,616,11,1,4020.467821,4910,6.883757687,17,4240.394735,3,36.23529412
B-n56-k7.vrp,56,616,11,1,3946.3603,5257,6.982344408,17,4301.124155,3,36.23529412
B-n56-k7.vrp,56,616,11,1,4474.802951,4744,10.11096095,29,6228.351945,1,21.24137931
B-n56-k7.vrp,56,616,11,1,4222.09297,4794,9.812962463,28,6044.784877,2,22
B-n56-k7.vrp,56,616,11,1,4301.037334,4772,9.820813909,28,6049.621368,2,22
B-n56-k7.vrp,56,616,11,1,3945.762351,5492,6.526062005,15,4020.054195,3,41.06666667
B-n56-k7.vrp,56,616,11,1,3853.084213,5602,6.277939696,14,3867.210853,4,44
B-n56-k7.vrp,56,616,11,1,3799.2054,5534,6.778095831,16,4175.307032,3,38.5
B-n56-k7.vrp,56,616,11,1,3896.036505,5414,6.757526414,16,4162.636271,3,38.5
B-n56-k7.vrp,56,616,11,1,3859.770333,5279,6.973040794,17,4295.393129,3,36.23529412
B-n56-k7.vrp,56,616,11,1,3972.130312,5196,7.233667608,18,4455.939246,3,34.22222222
B-n56-k7.vrp,56,616,11,14,2595.187285,2356,3.121488494,7,1922.836912,8,88
B-n57-k7.vrp,57,697,12,1,5099.053852,10186,8.719927261,21,6077.789301,2,33.19047619
B-n57-k7.vrp,57,697,12,1,6184.712434,6052,7.715941685,21,5378.011355,2,33.19047619
B-n57-k7.vrp,57,697,12,1,5950.260596,6344,7.289785495,19,5080.98049,3,36.68421053
B-n57-k7.vrp,57,697,12,1,5967.692069,6066,7.448235254,20,5191.419972,2,34.85
B-n57-k7.vrp,57,697,12,1,5842.31741,6712,7.612555433,20,5305.951137,2,34.85
B-n57-k7.vrp,57,697,12,1,6232.798346,6803,6.998332004,17,4877.837406,3,41
B-n57-k7.vrp,57,697,12,1,6197.957641,6537,7.151450565,18,4984.561044,3,38.72222222
B-n57-k7.vrp,57,697,12,1,6687.704657,6602,7.017017855,17,4890.861445,3,41
B-n57-k7.vrp,57,697,12,1,5471.192168,8718,7.890573147,19,5499.729484,3,36.68421053
B-n57-k7.vrp,57,697,12,1,5447.846748,8744,7.894114877,19,5502.19807,3,36.68421053
B-n57-k7.vrp,57,697,12,1,5648.82966,6860,6.681367389,16,4656.91307,3,43.5625
B-n57-k7.vrp,57,697,12,1,5507.853875,7083,6.956985514,17,4849.018903,3,41
B-n57-k7.vrp,57,697,12,1,6748.306488,6341,7.187592337,18,5009.751859,3,38.72222222
B-n57-k7.vrp,57,697,12,1,5501.179529,8010,7.457156392,18,5197.638005,3,38.72222222
B-n57-k7.vrp,57,697,12,14,4294.814378,3769,3.684782327,8,2568.293282,7,87.125
B-n57-k7.vrp,57,697,12,14,4814.003154,3309,3.875234389,9,2701.038369,6,77.44444444
B-n57-k7.vrp,57,697,12,14,4874.49082,3295,3.646076651,8,2541.315426,7,87.125
B-n57-k9.vrp,57,803,14,1,6406.557542,8641,5.944915607,14,4773.767232,4,57.35714286
B-n57-k9.vrp,57,803,14,1,6018.557909,8758,5.917523381,14,4751.771275,4,57.35714286
B-n57-k9.vrp,57,803,14,1,6121.666247,8169,5.990080885,15,4810.034951,3,53.53333333
B-n57-k9.vrp,57,803,14,1,6323.144164,8056,5.991292487,15,4811.007867,3,53.53333333
B-n57-k9.vrp,57,803,14,14,4545.095133,4118,3.525997672,9,2831.376131,6,89.22222222
B-n57-k9.vrp,57,803,14,14,4538.262719,4241,3.555637283,9,2855.176738,6,89.22222222
B-n57-k9.vrp,57,803,14,14,5775.571062,4115,3.704535261,9,2974.741814,6,89.22222222
B-n63-k10.vrp,63,922,14,1,6857.388546,8643,5.946761887,18,5482.91446,3,51.22222222
B-n63-k10.vrp,63,922,14,1,6853.823518,8648,5.769519904,17,5319.497352,3,54.23529412
B-n63-k10.vrp,63,922,14,1,6802.888783,8657,5.94288285,18,5479.337988,3,51.22222222
B-n63-k10.vrp,63,922,14,1,6703.129768,8703,5.940201934,18,5476.866183,3,51.22222222
B-n63-k10.vrp,63,922,14,1,6933.182176,7854,6.318852836,21,5825.982315,3,43.9047619
B-n63-k10.vrp,63,922,14,1,6937.231482,7463,5.878802694,19,5420.256083,3,48.52631579
B-n63-k10.vrp,63,922,14,1,7024.279303,7349,6.042994228,20,5571.640678,3,46.1
B-n63-k10.vrp,63,922,14,1,6234.341489,8596,6.56899995,22,6056.617954,2,41.90909091
B-n63-k10.vrp,63,922,14,1,6126.311658,9096,6.663751046,22,6143.978464,2,41.90909091
B-n63-k10.vrp,63,922,14,1,6158.558037,8936,6.63313589,22,6115.75129,2,41.90909091
B-n63-k10.vrp,63,922,14,1,6495.989374,7843,6.438861992,22,5936.630757,2,41.90909091
B-n63-k10.vrp,63,922,14,1,6479.687573,7912,6.273886601,21,5784.523446,3,43.9047619
B-n63-k10.vrp,63,922,14,1,6867.050354,7668,6.625862138,23,6109.044891,2,40.08695652
B-n63-k10.vrp,63,922,14,1,6539.178737,7716,6.416793831,22,5916.283912,2,41.90909091
B-n63-k10.vrp,63,922,14,1,6339.853756,7961,6.622519403,23,6105.96289,2,40.08695652
B-n63-k10.vrp,63,922,14,1,6240.763289,7997,6.262005754,21,5773.569305,3,43.9047619
B-n63-k10.vrp,63,922,14,1,6527.909823,8220,6.168943004,20,5687.765449,3,46.1
B-n63-k10.vrp,63,922,14,1,6477.671298,8408,6.025474557,19,5555.487542,3,48.52631579
B-n63-k10.vrp,63,922,14,1,6626.387325,8319,6.025040474,19,5555.087317,3,48.52631579
B-n63-k10.vrp,63,922,14,1,6377.717212,8288,6.164634397,20,5683.792914,3,46.1
B-n63-k10.vrp,63,922,14,1,6468.080599,8419,6.026643634,19,5556.56543,3,48.52631579
B-n63-k10.vrp,63,922,14,1,6158.743779,8602,6.204959894,20,5720.973022,3,46.1
B-n63-k10.vrp,63,922,14,14,5158.540845,4592,3.429446072,10,3161.949279,6,92.2
B-n63-k10.vrp,63,922,14,14,5155.737612,4599,3.608482972,11,3327.021301,5,83.81818182
B-n63-k10.vrp,63,922,14,14,5185.163519,4584,3.43108908,10,3163.464132,6,92.2
B-n64-k9.vrp,64,878,13,1,3706.800392,10085,7.274140827,24,6386.695646,2,36.58333333
B-n64-k9.vrp,64,878,13,1,4286.562957,5977,5.855270918,21,5140.927866,3,41.80952381
B-n64-k9.vrp,64,878,13,1,4242.255718,5820,6.187179862,23,5432.343919,2,38.17391304
B-n64-k9.vrp,64,878,13,1,3840.789496,6251,5.671494728,20,4979.572371,3,43.9
B-n64-k9.vrp,64,878,13,1,4170.924776,5976,6.026421639,22,5291.198199,2,39.90909091
B-n64-k9.vrp,64,878,13,1,3968.66648,5872,6.162567173,23,5410.733978,2,38.17391304
B-n64-k9.vrp,64,878,13,1,3925.82334,6245,6.615400149,25,5808.321331,2,35.12
B-n64-k9.vrp,64,878,13,1,3936.259809,6145,6.594011842,25,5789.542398,2,35.12
B-n64-k9.vrp,64,878,13,1,3919.391622,6190,6.788802756,26,5960.56882,2,33.76923077
B-n64-k9.vrp,64,878,13,1,3958.972326,6052,6.762642098,26,5937.599762,2,33.76923077
B-n64-k9.vrp,64,878,13,1,3943.113425,6210,5.489002586,19,4819.344271,3,46.21052632
B-n64-k9.vrp,64,878,13,1,4219.969385,6010,5.853913916,21,5139.736418,3,41.80952381
B-n64-k9.vrp,64,878,13,1,3829.070563,6264,6.046470679,22,5308.801256,2,39.90909091
B-n64-k9.vrp,64,878,13,1,3818.384813,6713,5.213383853,17,4577.351023,3,51.64705882
B-n64-k9.vrp,64,878,13,1,4005.44158,6187,5.305280939,18,4658.036665,3,48.77777778
B-n64-k9.vrp,64,878,13,1,3952.07388,6311,5.139627157,17,4512.592644,3,51.64705882
B-n64-k9.vrp,64,878,13,1,3797.145331,6649,5.569551257,19,4890.066004,3,46.21052632
B-n64-k9.vrp,64,878,13,1,3810.242971,6737,5.404554018,18,4745.198428,3,48.77777778
B-n64-k9.vrp,64,878,13,1,4216.874762,5784,6.735961671,26,5914.174347,2,33.76923077
B-n64-k9.vrp,64,878,13,1,4212.961623,5817,6.742957301,26,5920.31651,2,33.76923077
B-n64-k9.vrp,64,878,13,1,4655.813884,5539,7.485797522,30,6572.530224,2,29.26666667
B-n64-k9.vrp,64,878,13,1,3978.72352,6182,5.487369763,19,4817.910652,3,46.21052632
B-n64-k9.vrp,64,878,13,1,4039.451906,6134,5.858104639,21,5143.415873,3,41.80952381
B-n64-k9.vrp,64,878,13,1,4673.851676,5385,7.826697775,32,6871.840646,2,27.4375
B-n64-k9.vrp,64,878,13,1,4610.642809,5721,7.894812311,32,6931.645209,2,27.4375
B-n64-k9.vrp,64,878,13,1,4635.315479,5713,7.896277803,32,6932.931911,2,27.4375
B-n64-k9.vrp,64,878,13,1,3810.247027,6429,5.334395105,18,4683.598902,3,48.77777778
B-n64-k9.vrp,64,878,13,1,3940.051002,6239,5.308412263,18,4660.785967,3,48.77777778
B-n64-k9.vrp,64,878,13,1,3785.952774,6847,5.239585962,17,4600.356475,3,51.64705882
B-n64-k9.vrp,64,878,13,1,4107.839497,6014,5.653094785,20,4963.417221,3,43.9
B-n64-k9.vrp,64,878,13,1,4066.552312,6135,5.675155604,20,4982.786621,3,43.9
B-n64-k9.vrp,64,878,13,14,3163.018006,2899,2.949741579,10,2589.873107,6,87.8
B-n66-k9.vrp,66,861,13,1,5236.097079,7333,6.033941183,19,5195.223358,3,45.31578947
B-n66-k9.vrp,66,861,13,1,5212.795956,7957,5.794770182,17,4989.297127,3,50.64705882
B-n66-k9.vrp,66,861,13,1,5325.24158,7357,5.670677427,17,4882.453265,3,50.64705882
B-n66-k9.vrp,66,861,13,1,5397.955567,7311,6.050825553,19,5209.760801,3,45.31578947
B-n66-k9.vrp,66,861,13,1,5533.110411,7347,5.887077721,18,5068.773918,3,47.83333333
B-n66-k9.vrp,66,861,13,1,5255.547543,7515,5.888384509,18,5069.899063,3,47.83333333
B-n66-k9.vrp,66,861,13,1,5288.437653,7380,5.480542631,16,4718.747205,4,53.8125
B-n66-k9.vrp,66,861,13,1,5228.663441,7838,5.959760305,18,5131.353623,3,47.83333333
B-n66-k9.vrp,66,861,13,14,4847.233123,4238,3.357405663,9,2890.726275,7,95.66666667
B-n66-k9.vrp,66,861,13,14,4618.770786,4236,3.516371872,10,3027.596182,6,86.1
B-n66-k9.vrp,66,861,13,14,4619.351663,4120,3.489505394,10,3004.464145,6,86.1
B-n67-k10.vrp,67,907,13,1,5204.058989,6508,7.530843332,30,6830.474902,2,30.23333333
B-n67-k10.vrp,67,907,13,1,5520.467863,6170,8.40120699,35,7619.89474,1,25.91428571
B-n67-k10.vrp,67,907,13,1,5705.079553,6339,8.281471122,34,7511.294308,1,26.67647059
B-n67-k10.vrp,67,907,13,1,5560.077122,6169,8.586911823,36,7788.329023,1,25.19444444
B-n67-k10.vrp,67,907,13,1,4712.550429,7205,6.174606836,22,5600.3684,3,41.22727273
B-n67-k10.vrp,67,907,13,1,5088.886996,6560,7.346637021,29,6663.399778,2,31.27586207
B-n67-k10.vrp,67,907,13,1,5030.225338,6611,7.531131604,30,6830.736365,2,30.23333333
B-n67-k10.vrp,67,907,13,1,4898.589996,6878,5.764867728,20,5228.73503,3,45.35
B-n67-k10.vrp,67,907,13,1,4565.245548,7001,6.472253285,24,5870.333729,2,37.79166667
B-n67-k10.vrp,67,907,13,1,4481.343906,7339,6.355145796,23,5764.117237,2,39.43478261
B-n67-k10.vrp,67,907,13,1,4678.058108,6852,6.273134287,23,5689.732799,2,39.43478261
B-n67-k10.vrp,67,907,13,1,4728.974087,7369,6.032072732,21,5471.089968,3,43.19047619
B-n67-k10.vrp,67,907,13,1,5483.659565,6474,8.825124773,37,8004.388169,1,24.51351351
B-n67-k10.vrp,67,907,13,1,4770.680269,6845,6.464354566,24,5863.169592,2,37.79166667
B-n67-k10.vrp,67,907,13,1,4739.689438,7075,5.96862587,21,5413.543664,3,43.19047619
B-n67-k10.vrp,67,907,13,1,4379.421709,7396,6.535382955,24,5927.59234,2,37.79166667
B-n67-k10.vrp,67,907,13,1,4926.020213,6677,6.266531825,23,5683.744365,2,39.43478261
B-n67-k10.vrp,67,907,13,1,5369.623606,6494,7.729929396,31,7011.045962,2,29.25806452
B-n67-k10.vrp,67,907,13,1,5443.357658,6488,8.280565431,34,7510.472846,1,26.67647059
B-n67-k10.vrp,67,907,13,1,4627.879979,6902,6.277686833,23,5693.861958,2,39.43478261
B-n67-k10.vrp,67,907,13,1,4280.872947,7397,6.161259245,22,5588.262135,3,41.22727273
B-n67-k10.vrp,67,907,13,1,4696.80927,6619,6.585806708,25,5973.326685,2,36.28
B-n67-k10.vrp,67,907,13,1,4810.37206,6682,6.433532008,24,5835.213531,2,37.79166667
B-n67-k10.vrp,67,907,13,1,5364.047974,6613,6.670555251,25,6050.193613,2,36.28
B-n67-k10.vrp,67,907,13,1,5133.590807,8134,5.710507304,18,5179.430124,3,50.38888889
B-n67-k10.vrp,67,907,13,14,4161.371804,3685,3.157530872,10,2863.880501,6,90.7
B-n67-k10.vrp,67,907,13,14,3769.41174,3413,3.227807248,11,2927.621174,6,82.45454545
B-n68-k9.vrp,68,837,12,1,6107.381105,9211,7.365308948,22,6164.763589,3,38.04545455
B-n68-k9.vrp,68,837,12,1,6822.131342,7468,7.440608563,24,6227.789367,2,34.875
B-n68-k9.vrp,68,837,12,1,6645.63518,7628,6.866355216,21,5747.139316,3,39.85714286
B-n68-k9.vrp,68,837,12,1,6493.716064,8056,6.947389223,21,5814.964779,3,39.85714286
B-n68-k9.vrp,68,837,12,1,6445.519975,8061,6.549971132,19,5482.325837,3,44.05263158
B-n68-k9.vrp,68,837,12,1,6568.91916,8055,7.153600408,22,5987.563542,3,38.04545455
B-n68-k9.vrp,68,837,12,1,6396.236196,8857,7.321098727,22,6127.759635,3,38.04545455
B-n68-k9.vrp,68,837,12,1,6267.305163,9150,6.981212311,20,5843.274704,3,41.85
B-n68-k9.vrp,68,837,12,1,6337.939267,8962,7.142101427,21,5977.938894,3,39.85714286
B-n68-k9.vrp,68,837,12,1,6376.229834,8908,7.134550646,21,5971.618891,3,39.85714286
B-n68-k9.vrp,68,837,12,1,6330.36996,9097,7.36923929,22,6168.053285,3,38.04545455
B-n68-k9.vrp,68,837,12,1,5954.78883,10223,7.585794854,22,6349.310293,3,38.04545455
B-n68-k9.vrp,68,837,12,1,6095.27947,9856,7.909614932,24,6620.347698,2,34.875
B-n68-k9.vrp,68,837,12,1,6084.037944,9958,7.736478422,23,6475.43244,2,36.39130435
B-n68-k9.vrp,68,837,12,14,7438.844422,4282,3.826457345,9,3202.744797,7,93
B-n68-k9.vrp,68,837,12,14,6328.901032,4400,3.699499905,9,3096.481421,7,93
B-n68-k9.vrp,68,837,12,14,5080.675443,4564,3.564204333,9,2983.239027,7,93
B-n68-k9.vrp,68,837,12,14,5099.40745,4447,3.73480367,10,3126.030672,6,83.7
B-n68-k9.vrp,68,837,12,14,5174.168809,4491,3.559830049,9,2979.577751,7,93
B-n78-k10.vrp,78,937,12,1,7134.897653,8294,10.01236182,42,9381.583025,1,22.30952381
B-n78-k10.vrp,78,937,12,1,7329.745781,8271,9.856755877,41,9235.780256,1,22.85365854
B-n78-k10.vrp,78,937,12,1,6506.859238,8539,7.710888507,29,7225.102531,2,32.31034483
B-n78-k10.vrp,78,937,12,1,6893.404582,8377,8.074630028,31,7565.928336,2,30.22580645
B-n78-k10.vrp,78,937,12,1,6738.104919,8520,7.735707871,29,7248.358276,2,32.31034483
B-n78-k10.vrp,78,937,12,1,6969.360991,8346,8.952630988,36,8388.615236,2,26.02777778
B-n78-k10.vrp,78,937,12,1,7769.060253,8230,10.25291361,43,9606.98005,1,21.79069767
B-n78-k10.vrp,78,937,12,1,8042.441961,8206,10.28192712,43,9634.165709,1,21.79069767
B-n78-k10.vrp,78,937,12,1,6257.101534,8573,7.161879274,26,6710.68088,3,36.03846154
B-n78-k10.vrp,78,937,12,1,7634.29023,8310,9.378027702,38,8787.211957,2,24.65789474
B-n78-k10.vrp,78,937,12,1,6525.516854,8559,7.192407121,26,6739.285472,3,36.03846154
B-n78-k10.vrp,78,937,12,1,6188.647196,8804,6.502531187,22,6092.871722,3,42.59090909
B-n78-k10.vrp,78,937,12,1,6046.785154,9045,6.886311487,24,6452.473863,3,39.04166667
B-n78-k10.vrp,78,937,12,1,6029.584936,9126,6.726426294,23,6302.661437,3,40.73913043
B-n78-k10.vrp,78,937,12,1,6196.209256,9045,6.379889523,21,5977.956483,3,44.61904762
B-n78-k10.vrp,78,937,12,1,6061.827646,8892,6.505479012,22,6095.633835,3,42.59090909
B-n78-k10.vrp,78,937,12,1,6057.707111,9118,6.553203556,22,6140.351732,3,42.59090909
B-n78-k10.vrp,78,937,12,14,5688.603373,5169,4.789078543,17,4487.366595,4,55.11764706
B-n78-k10.vrp,78,937,12,14,6871.749535,4853,3.644177903,10,3414.594696,7,93.7
B-n78-k10.vrp,78,937,12,14,5945.18277,5144,3.590593793,10,3364.386384,7,93.7
B-n78-k10.vrp,78,937,12,14,5815.375505,4999,3.893488724,12,3648.198934,6,78.08333333
B-n78-k10.vrp,78,937,12,14,5849.294504,5067,3.7372118,11,3501.767457,7,85.18181818
B-n78-k10.vrp,78,937,12,14,6409.452678,4640,4.241094945,14,3973.905963,5,66.92857143
B-n78-k10.vrp,78,937,12,14,6364.731394,4619,4.406055041,15,4128.473573,5,62.46666667
B-n78-k10.vrp,78,937,12,14,6427.626699,4560,3.876235137,12,3632.032324,6,78.08333333
B-n78-k10.vrp,78,937,12,14,6419.597107,4601,3.708957163,11,3475.292861,7,85.18181818
P-n16-k8.vrp,16,246,15,1,850.6909642,1115,6.64443432,8,1634.530843,2,87.85714286
P-n16-k8.vrp,16,246,15,1,725.6986111,2094,7.380921697,8,1815.706737,2,87.85714286
P-n16-k8.vrp,16,246,15,1,898.571702,983,7.893223127,10,1941.732889,1,70.28571429
P-n16-k8.vrp,16,246,15,1,834.6244751,1064,7.261996193,9,1786.451064,1,78.0952381
P-n16-k8.vrp,16,246,15,1,844.723807,1029,7.905010916,10,1944.632685,1,70.28571429
P-n16-k8.vrp,16,246,15,1,770.6599916,1552,7.628322029,9,1876.567219,1,78.0952381
P-n16-k8.vrp,16,246,15,1,780.7765802,1110,7.273783983,9,1789.35086,1,78.0952381
P-n16-k8.vrp,16,246,15,1,781.7214078,1493,6.9189488,8,1702.061405,2,87.85714286
P-n16-k8.vrp,16,246,15,1,807.161955,1096,7.274951011,9,1789.637949,1,78.0952381
P-n16-k8.vrp,16,246,15,1,856.958971,984,7.207578047,9,1773.0642,1,78.0952381
P-n16-k8.vrp,16,246,15,1,840.9749186,1207,6.714610022,8,1651.794065,2,87.85714286
P-n16-k8.vrp,16,246,15,1,852.0687953,1006,7.889805077,10,1940.892049,1,70.28571429
P-n16-k8.vrp,16,246,15,1,762.7659755,1601,7.664404956,9,1885.443619,1,78.0952381
P-n16-k8.vrp,16,246,15,1,750.1903012,1733,7.099074249,8,1746.372265,2,87.85714286
P-n16-k8.vrp,16,246,15,1,744.2506965,1672,7.713322486,9,1897.477331,1,78.0952381
P-n16-k8.vrp,16,246,15,1,737.3254282,1998,7.308402744,8,1797.867075,2,87.85714286
P-n16-k8.vrp,16,246,15,14,687.8369299,742,6.26372732,8,1540.876921,2,87.85714286
P-n19-k2.vrp,19,310,16,1,775.0049376,867,3.497017993,5,1084.075578,3,38.75
P-n19-k2.vrp,19,310,16,1,602.186296,1838,3.529212247,4,1094.055797,4,48.4375
P-n19-k2.vrp,19,310,16,1,698.5726356,1723,3.491396769,4,1082.332998,4,48.4375
P-n19-k2.vrp,19,310,16,1,675.3309028,1779,4.047786179,5,1254.813716,3,38.75
P-n19-k2.vrp,19,310,16,1,695.3731453,1663,3.9805118,5,1233.958658,3,38.75
P-n19-k2.vrp,19,310,16,1,695.2880561,1672,3.986286137,5,1235.748703,3,38.75
P-n19-k2.vrp,19,310,16,1,772.841193,901,2.989104579,4,926.6224196,4,48.4375
P-n19-k2.vrp,19,310,16,1,699.6264752,927,2.449213863,3,759.2562976,6,64.58333333
P-n19-k2.vrp,19,310,16,1,747.6385544,903,2.980882938,4,924.0737109,4,48.4375
P-n19-k2.vrp,19,310,16,14,466.6201319,487,2.077401792,3,643.9945554,6,64.58333333
P-n19-k2.vrp,19,310,16,14,526.3669392,501,1.579951393,2,489.7849319,9,96.875
P-n19-k2.vrp,19,310,16,14,526.0658094,502,1.580482902,2,489.9496997,9,96.875
P-n20-k2.vrp,20,310,15,1,764.7401449,1577,2.893143861,3,896.874597,6,64.58333333
P-n20-k2.vrp,20,310,15,1,692.1774139,2148,4.292208895,5,1330.584757,4,38.75
P-n20-k2.vrp,20,310,15,1,871.4812267,1404,2.821817108,3,874.7633035,6,64.58333333
P-n20-k2.vrp,20,310,15,1,788.601433,1041,3.08537538,4,956.4663677,5,48.4375
P-n20-k2.vrp,20,310,15,1,827.230446,935,3.03156762,4,939.7859622,5,48.4375
P-n20-k2.vrp,20,310,15,1,744.2341892,1280,3.751856129,5,1163.0754,4,38.75
P-n20-k2.vrp,20,310,15,1,707.8550858,1288,3.214254984,4,996.419045,5,48.4375
P-n20-k2.vrp,20,310,15,14,483.3457977,475,1.546940188,2,479.5514583,10,96.875
P-n21-k2.vrp,21,298,14,1,707.0752388,1699,3.068885245,3,914.5278029,7,62.08333333
P-n21-k2.vrp,21,298,14,1,805.6316355,1107,3.810935911,5,1135.658901,4,37.25
P-n21-k2.vrp,21,298,14,1,668.8264368,1862,3.713599641,4,1106.652693,5,46.5625
P-n21-k2.vrp,21,298,14,1,828.2291475,1475,2.966116813,3,883.9028103,7,62.08333333
