Problem,Deliveries,Demand,Avg.Bags.Del,Time Window,Sol. Distance, Sol. Time,Sol. CostDel,Routes,Sol. Cost,Sol. Avg. Dels Route,Sol. Loading Factor
A-n33-k5,33,446,13.0,2,2824.0162608666237,2602.0,5.217062561707164,9,2326.809902521395,3,49.55555555555556
A-n33-k5,33,446,13.0,2,2565.0017214723052,2932.0,6.400235877605963,12,2854.50520141226,2,37.166666666666664
A-n33-k5,33,446,13.0,2,2546.8568788632647,2958.0,6.7748481049932785,13,3021.582254827002,2,34.30769230769231
A-n33-k5,33,446,13.0,2,2869.3667428277145,2586.0,5.22178454912745,9,2328.9159089108425,3,49.55555555555556
A-n33-k5,33,446,13.0,2,2794.5222861883253,2632.0,8.532195308260166,18,3805.359107484034,1,24.77777777777778
A-n33-k5,33,446,13.0,2,2435.583637863551,2933.0,7.4698728377355055,15,3331.5632856300354,2,29.733333333333334
A-n33-k5,33,446,13.0,2,2191.97879453647,3531.0,5.100137934889613,8,2274.6615189607674,4,55.75
A-n33-k5,33,446,13.0,2,2575.8905459884336,2919.0,6.397262766548535,12,2853.179193880647,2,37.166666666666664
A-n33-k5,33,446,13.0,2,2574.5576264820497,2917.0,6.763729242821524,13,3016.6232422984,2,34.30769230769231
A-n33-k5,33,446,13.0,2,2392.1842065493083,2965.0,6.0019855429736975,11,2676.885552166269,3,40.54545454545455
A-n33-k5,33,446,13.0,2,2309.995831576157,3286.0,5.021232090346212,8,2239.4695122944104,4,55.75
A-n33-k5,33,446,13.0,2,2355.1866276066316,3457.0,4.742055684820575,7,2114.9568354299763,4,63.714285714285715
A-n33-k5,33,446,13.0,2,2278.5542231277236,3383.0,5.056481713242026,8,2255.1908441059436,4,55.75
A-n33-k5,33,446,13.0,2,2397.8603473113344,3183.0,4.998093409496471,8,2229.1496606354262,4,55.75
A-n33-k5,33,446,13.0,2,2443.176939936542,3082.0,5.700115923705327,10,2542.2517019725756,3,44.6
A-n33-k5,33,446,13.0,2,2269.982654512475,3373.0,5.417461817439372,9,2416.1879705779597,3,49.55555555555556
A-n33-k5,33,446,13.0,2,2469.456714573714,3154.0,5.003870931850055,8,2231.7264356051246,4,55.75
A-n33-k5,33,446,13.0,2,2561.104425393171,3161.0,4.663339053298209,7,2079.8492177710013,4,63.714285714285715
A-n33-k5,33,446,13.0,2,2740.0413919216276,2932.0,4.97530233823953,8,2218.9848428548303,4,55.75
A-n33-k5,33,446,13.0,2,2732.490762761339,2964.0,5.723097352562952,10,2552.5014192430767,3,44.6
A-n33-k5,33,446,13.0,2,2589.8087762603204,2729.0,5.947999163279053,11,2652.8076268224577,3,40.54545454545455
A-n33-k5,33,446,13.0,2,2245.977840429326,3108.0,5.660043514193343,10,2524.379407330231,3,44.6
A-n33-k5,33,446,13.0,2,2727.8388028506033,2682.0,7.433984618685025,15,3315.557139933521,2,29.733333333333334
A-n33-k5,33,446,13.0,2,2278.0187741224418,3028.0,6.00028743626082,11,2676.1281965723256,3,40.54545454545455
A-n33-k5,33,446,13.0,2,2308.1283187669437,2982.0,6.35527133025949,12,2834.4510132957325,2,37.166666666666664
A-n33-k5,33,446,13.0,2,2410.451355409962,2943.0,7.100051140320551,14,3166.6228085829657,2,31.857142857142858
A-n33-k5,33,446,13.0,2,2814.9387906772313,2612.0,7.057730579617122,14,3147.7478385092363,2,31.857142857142858
A-n33-k5,33,446,13.0,2,2477.4595314069284,2935.0,7.114042074382535,14,3172.8627651746106,2,31.857142857142858
A-n33-k5,33,446,13.0,2,2246.4522011268914,3040.0,5.997387685048984,11,2674.8349075318465,3,40.54545454545455
A-n33-k5,33,446,13.0,2,2276.5617457713934,2994.0,6.352371579047652,12,2833.157724255253,2,37.166666666666664
A-n33-k5,33,446,13.0,2,2187.632029438125,3223.0,5.6963070570499115,10,2540.5529474442606,3,44.6
A-n33-k5,33,446,13.0,2,2206.5605314925124,3212.0,5.696339870369112,10,2540.567582184624,3,44.6
A-n33-k5,33,446,13.0,2,3075.218586171729,2897.0,5.047534920587651,8,2251.2005745820925,4,55.75
A-n33-k5,33,446,13.0,2,2513.538905654591,2986.0,4.940098771214322,8,2203.2840519615875,4,55.75
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,A-n33-k5.vrp,n,18,obj0Min,2188.9112907386343,obj0Max,2718.739906984225,obj1Min,2502.0,obj1Max,3267.0,obj2Min,4.973507613447185,obj2Max,7.391266383688439
A-n33-k5,33,446,13.0,1,2268.3221779709456,3099.0,6.397295279871302,12,2853.1936948226007,2,37.166666666666664
A-n33-k5,33,446,13.0,1,2718.739906984225,3075.0,5.401552845554157,9,2409.092569117154,3,49.55555555555556
A-n33-k5,33,446,13.0,1,2445.3896367320694,2919.0,6.363028223088906,12,2837.910587497652,2,37.166666666666664
A-n33-k5,33,446,13.0,1,2466.0023496420436,2942.0,6.011036490825379,11,2680.922274908119,3,40.54545454545455
A-n33-k5,33,446,13.0,1,2289.784676282428,2843.0,7.391266383688439,15,3296.504807125044,2,29.733333333333334
A-n33-k5,33,446,13.0,1,2386.926573768834,2988.0,6.746346208813796,13,3008.8704091309532,2,34.30769230769231
A-n33-k5,33,446,13.0,1,2247.9490307317574,3142.0,6.411233265909452,12,2859.4100365956156,2,37.166666666666664
A-n33-k5,33,446,13.0,1,2249.581262806523,2889.0,7.033634546520994,14,3137.0010077483635,2,31.857142857142858
A-n33-k5,33,446,13.0,1,2415.205008350213,2502.0,6.53582732281833,13,2914.978985976975,2,34.30769230769231
A-n33-k5,33,446,13.0,1,2500.1853159787656,2614.0,6.240631573922681,12,2783.321681969516,2,37.166666666666664
A-n33-k5,33,446,13.0,1,2400.969997544169,2939.0,6.360344147337821,12,2836.713489712668,2,37.166666666666664
A-n33-k5,33,446,13.0,1,2414.7225516851922,2516.0,6.909691790464501,14,3081.7225385471675,2,31.857142857142858
A-n33-k5,33,446,13.0,1,2243.858247137501,3185.0,5.326303620885847,9,2375.5314149150877,3,49.55555555555556
A-n33-k5,33,446,13.0,1,2188.9112907386343,3267.0,5.348660585238611,9,2385.5026210164206,3,49.55555555555556
A-n33-k5,33,446,13.0,1,2341.746970918328,3161.0,4.973507613447185,8,2218.1843955974446,4,55.75
A-n33-k5,33,446,13.0,1,2206.8885648056157,3195.0,5.6888026055655985,10,2537.205962082257,3,44.6
A-n33-k5,33,446,13.0,1,2362.483464107252,3141.0,5.337691850449661,9,2380.610565300549,3,49.55555555555556
A-n33-k5,33,446,13.0,1,2292.678267683961,3026.0,5.635523222688394,10,2513.4433573190236,3,44.6
Front Sizes,A-n33-k5,18.0,37.0,12.0,11.0,9.0,7.0,14.0,7.0,3.0,3.0,2.0,2.0,1.0,3.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,A-n33-k6.vrp,n,4,obj0Min,1899.0810228401222,obj0Max,1956.031556828991,obj1Min,1736.0,obj1Max,1763.0,obj2Min,2.8823739520588894,obj2Max,3.1844592969913017
A-n33-k6,33,541,16.0,14,1956.031556828991,1736.0,2.8836519263382474,6,1560.055692148992,5,90.16666666666666
A-n33-k6,33,541,16.0,14,1924.4812655030687,1751.0,2.8823739520588894,6,1559.3643080638592,5,90.16666666666666
A-n33-k6,33,541,16.0,14,1908.5440417238226,1750.0,3.181699912905152,7,1721.2996528816873,4,77.28571428571429
A-n33-k6,33,541,16.0,14,1899.0810228401222,1763.0,3.1844592969913017,7,1722.7924796722941,4,77.28571428571429
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,A-n33-k6.vrp,n,3,obj0Min,1862.095202379813,obj0Max,1902.6294449102552,obj1Min,1729.0,obj1Max,1783.0,obj2Min,2.869515055553604,obj2Max,2.8807119014388873
A-n33-k6,33,541,16.0,13,1902.6294449102552,1729.0,2.869515055553604,6,1552.4076450544999,5,90.16666666666666
A-n33-k6,33,541,16.0,13,1862.095202379813,1783.0,2.8807119014388873,6,1558.465138678438,5,90.16666666666666
A-n33-k6,33,541,16.0,13,1873.3669964380185,1749.0,2.8705802931298487,6,1552.9839385832481,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,A-n33-k6.vrp,n,4,obj0Min,1939.8858443469674,obj0Max,2017.9369148087922,obj1Min,1797.0,obj1Max,1852.0,obj2Min,2.9195907930362823,obj2Max,2.9262500421588857
A-n33-k6,33,541,16.0,12,2017.9369148087922,1797.0,2.9195907930362823,6,1579.4986190326288,5,90.16666666666666
A-n33-k6,33,541,16.0,12,1976.9339556235657,1839.0,2.9262500421588857,6,1583.1012728079572,5,90.16666666666666
A-n33-k6,33,541,16.0,12,1939.8858443469674,1852.0,2.92304370386062,6,1581.3666437885954,5,90.16666666666666
A-n33-k6,33,541,16.0,12,1986.6053227297402,1821.0,2.921687287910129,6,1580.6328227593797,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,A-n33-k6.vrp,n,1,obj0Min,1913.5791610800607,obj0Max,1913.5791610800607,obj1Min,1790.0,obj1Max,1790.0,obj2Min,2.8944339405662975,obj2Max,2.8944339405662975
A-n33-k6,33,541,16.0,11,1913.5791610800607,1790.0,2.8944339405662975,6,1565.888761846367,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,A-n33-k6.vrp,n,5,obj0Min,1932.776684572433,obj0Max,2047.8518782978485,obj1Min,1812.0,obj1Max,2047.0,obj2Min,2.931292211253214,obj2Max,3.903021944722689
A-n33-k6,33,541,16.0,10,2047.8518782978485,1827.0,2.9371509607409396,6,1588.9986697608483,5,90.16666666666666
A-n33-k6,33,541,16.0,10,1989.9921904956293,1845.0,2.931292211253214,6,1585.8290862879887,5,90.16666666666666
A-n33-k6,33,541,16.0,10,1932.776684572433,2047.0,3.903021944722689,9,2111.5348720949746,3,60.111111111111114
A-n33-k6,33,541,16.0,10,1960.2753708868013,1846.0,3.2283774831677556,7,1746.5522183937558,4,77.28571428571429
A-n33-k6,33,541,16.0,10,1976.8899718318805,1812.0,3.5225436722815715,8,1905.6961267043303,4,67.625
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,A-n33-k6.vrp,n,13,obj0Min,1875.505586087656,obj0Max,2173.697090783878,obj1Min,1802.0,obj1Max,2448.0,obj2Min,2.9616697142912005,obj2Max,3.432595477952414
A-n33-k6,33,541,16.0,9,1964.1385373019655,1802.0,3.212946781634621,7,1738.20420886433,4,77.28571428571429
A-n33-k6,33,541,16.0,9,2173.697090783878,1865.0,2.9784150824800624,6,1611.3225596217137,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1921.4841367945332,1805.0,3.2048311349444742,7,1733.8136440049605,4,77.28571428571429
A-n33-k6,33,541,16.0,9,1992.172302586916,1947.0,2.96947164399754,6,1606.4841594026693,5,90.16666666666666
A-n33-k6,33,541,16.0,9,2003.9599609533284,1919.0,2.9616697142912005,6,1602.2633154315395,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1897.5199759758789,2137.0,3.019241843233231,6,1633.409837189178,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1899.3908811655565,2127.0,3.015949599069076,6,1631.6287330963703,5,90.16666666666666
A-n33-k6,33,541,16.0,9,2061.686355519957,1914.0,2.972305551933151,6,1608.0173035958348,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1875.505586087656,2448.0,3.432595477952414,7,1857.034153572256,4,77.28571428571429
A-n33-k6,33,541,16.0,9,1989.8435752666403,1972.0,2.978210163227721,6,1611.211698306197,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1958.2251760287952,2049.0,2.9998379770709223,6,1622.912345595369,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1955.059345199166,2126.0,3.027619119017195,6,1637.9419433883024,5,90.16666666666666
A-n33-k6,33,541,16.0,9,1964.738920247211,1976.0,2.974259618611689,6,1609.0744536689238,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,A-n33-k6.vrp,n,2,obj0Min,1953.8018091449403,obj0Max,1955.0316922775282,obj1Min,1913.0,obj1Max,2055.0,obj2Min,2.9488700702337725,obj2Max,3.910526454103435
A-n33-k6,33,541,16.0,8,1953.8018091449403,2055.0,3.910526454103435,9,2115.5948116699583,3,60.111111111111114
A-n33-k6,33,541,16.0,8,1955.0316922775282,1913.0,2.9488700702337725,6,1595.338707996471,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,A-n33-k6.vrp,n,12,obj0Min,1886.9745020918638,obj0Max,2376.3028066166,obj1Min,1939.0,obj1Max,2267.0,obj2Min,3.061943514703209,obj2Max,3.9103276867794134
A-n33-k6,33,541,16.0,7,1886.9745020918638,2267.0,3.3681626926889985,7,1822.1760167447483,4,77.28571428571429
A-n33-k6,33,541,16.0,7,1901.8071919182548,2250.0,3.061943514703209,6,1656.511441454436,5,90.16666666666666
A-n33-k6,33,541,16.0,7,2050.2676650815956,2225.0,3.0848083490102525,6,1668.8813168145466,5,90.16666666666666
A-n33-k6,33,541,16.0,7,1992.9153365454952,2227.0,3.3762866809164938,7,1826.5710943758231,4,77.28571428571429
A-n33-k6,33,541,16.0,7,2256.557387142024,2097.0,3.0821020596961493,6,1667.4172142956168,5,90.16666666666666
A-n33-k6,33,541,16.0,7,2131.7958750412135,2148.0,3.0739743389645504,6,1663.0201173798218,5,90.16666666666666
A-n33-k6,33,541,16.0,7,2119.3540399265103,2207.0,3.0930950511486173,6,1673.3644226714018,5,90.16666666666666
A-n33-k6,33,541,16.0,7,2071.748615712753,1939.0,3.28686615164213,7,1778.194588038392,4,77.28571428571429
A-n33-k6,33,541,16.0,7,1985.3613551082274,2036.0,3.9103276867794134,9,2115.4872785476628,3,60.111111111111114
A-n33-k6,33,541,16.0,7,2024.7264639719517,1999.0,3.2988779968294235,7,1784.6929962847182,4,77.28571428571429
A-n33-k6,33,541,16.0,7,1986.1400977852045,2242.0,3.3803667124600167,7,1828.778391440869,4,77.28571428571429
A-n33-k6,33,541,16.0,7,2376.3028066166,2072.0,3.098756799212832,6,1676.4274283741422,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,6,A-n33-k6.vrp,n,7,obj0Min,2015.7456384251961,obj0Max,2360.7750218007104,obj1Min,2026.0,obj1Max,2681.0,obj2Min,3.3205372967665125,obj2Max,3.639004243101805
A-n33-k6,33,541,16.0,6,2053.857226650225,2082.0,3.639004243101805,8,1968.7012955180764,4,67.625
A-n33-k6,33,541,16.0,6,2015.7456384251961,2243.0,3.387139075223194,7,1832.442239695748,4,77.28571428571429
A-n33-k6,33,541,16.0,6,2117.2890569448746,2121.0,3.3639978182302226,7,1819.9228196625504,4,77.28571428571429
A-n33-k6,33,541,16.0,6,2033.676590646648,2230.0,3.3862110186795893,7,1831.9401611056578,4,77.28571428571429
A-n33-k6,33,541,16.0,6,2126.6893317712133,2110.0,3.361964236261057,7,1818.8226518172319,4,77.28571428571429
A-n33-k6,33,541,16.0,6,2279.237987621363,2026.0,3.363901745936598,7,1819.8708445516995,4,77.28571428571429
A-n33-k6,33,541,16.0,6,2360.7750218007104,2681.0,3.3205372967665125,6,1796.4106775506832,5,90.16666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,5,A-n33-k6.vrp,n,17,obj0Min,1984.445876824026,obj0Max,2686.1657589582246,obj1Min,2225.0,obj1Max,3322.0,obj2Min,3.4119803951905956,obj2Max,4.385545596281721
A-n33-k6,33,541,16.0,5,2031.0735587523018,2560.0,3.810786703094306,8,2061.6356063740195,4,67.625
A-n33-k6,33,541,16.0,5,2011.0928763846855,2739.0,3.8726393096802374,8,2095.0978665370085,4,67.625
A-n33-k6,33,541,16.0,5,2213.183745339785,2623.0,3.570318850655739,7,1931.5424982047548,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2029.7060746806462,2905.0,3.6348902231749274,7,1966.4756107376356,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2686.1657589582246,2738.0,3.4119803951905956,6,1845.8813937981122,5,90.16666666666666
A-n33-k6,33,541,16.0,5,1984.445876824026,3322.0,4.385545596281721,9,2372.5801675884113,3,60.111111111111114
A-n33-k6,33,541,16.0,5,2199.3667422306366,2643.0,3.5747244156025593,7,1933.9259088409844,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2005.6828702617202,3052.0,4.290323282478043,9,2321.064895820621,3,60.111111111111114
A-n33-k6,33,541,16.0,5,2046.5484380458288,2393.0,3.752395872923035,8,2030.046167251362,4,67.625
A-n33-k6,33,541,16.0,5,2462.39169981107,2524.0,3.587615210495185,7,1940.899828877895,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2446.429895195066,2534.0,3.5878600697556795,7,1941.0322977378225,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2144.177207820695,2306.0,4.0444893406932,9,2188.0687333150213,3,60.111111111111114
A-n33-k6,33,541,16.0,5,2435.750414071138,2558.0,3.5944229176456988,7,1944.582798446323,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2318.9350141171153,2582.0,3.578032156472648,7,1935.7153966517026,4,77.28571428571429
A-n33-k6,33,541,16.0,5,2281.241753259941,2359.0,3.790582782128306,8,2050.7052851314133,4,67.625
A-n33-k6,33,541,16.0,5,2233.2340912539375,2225.0,4.033804784984678,9,2182.288388676711,3,60.111111111111114
A-n33-k6,33,541,16.0,5,2364.332957683588,2559.0,3.5793474233807387,7,1936.4269560489797,4,77.28571428571429
0,1,2,3,4,5,6,7,8,9,
Grand front ,4,A-n33-k6.vrp,n,13,obj0Min,2030.115086154802,obj0Max,2388.8890774484794,obj1Min,2271.0,obj1Max,2913.0,obj2Min,3.504436269984237,obj2Max,4.716955406528141
A-n33-k6,33,541,16.0,4,2116.1969402106147,2788.0,4.216626695017823,9,2281.195042004642,3,60.111111111111114
A-n33-k6,33,541,16.0,4,2142.7513197407898,2696.0,4.188358418502166,9,2265.901904409672,3,60.111111111111114
A-n33-k6,33,541,16.0,4,2239.939101980552,2429.0,4.716955406528141,11,2551.8728749317247,3,49.18181818181818
A-n33-k6,33,541,16.0,4,2160.1970819508697,2481.0,3.8095065777971384,8,2060.943058588252,4,67.625
A-n33-k6,33,541,16.0,4,2111.183695992289,2869.0,3.942344717987242,8,2132.808492431098,4,67.625
A-n33-k6,33,541,16.0,4,2030.115086154802,2804.0,4.203925074085235,9,2274.323465080112,3,60.111111111111114
A-n33-k6,33,541,16.0,4,2164.196387090701,2913.0,3.666933414583386,7,1983.8109772896119,4,77.28571428571429
A-n33-k6,33,541,16.0,4,2166.7928701892124,2760.0,3.6109330236823247,7,1953.5147658121377,4,77.28571428571429
A-n33-k6,33,541,16.0,4,2122.9188592685405,2756.0,4.206250474185619,9,2275.5815065344195,3,60.111111111111114
A-n33-k6,33,541,16.0,4,2309.9320425224482,2483.0,3.53948622731077,7,1914.8620489751265,4,77.28571428571429
A-n33-k6,33,541,16.0,4,2388.8890774484794,2342.0,3.504436269984237,7,1895.900022061472,4,77.28571428571429
A-n33-k6,33,541,16.0,4,2252.522579039884,2271.0,3.7518394487017868,8,2029.7451417476666,4,67.625
A-n33-k6,33,541,16.0,4,2154.182073065271,2447.0,4.098778747779365,9,2217.4393025486365,3,60.111111111111114
0,1,2,3,4,5,6,7,8,9,
Grand front ,3,A-n33-k6.vrp,n,12,obj0Min,2012.5779401156396,obj0Max,3107.9219268345855,obj1Min,2176.0,obj1Max,2969.0,obj2Min,3.828980810595185,obj2Max,5.65047369648218
A-n33-k6,33,541,16.0,3,2012.5779401156396,2969.0,4.867415192224639,11,2633.27161899353,3,49.18181818181818
A-n33-k6,33,541,16.0,3,2339.369827323585,2436.0,5.65047369648218,14,3056.9062697968593,2,38.642857142857146
A-n33-k6,33,541,16.0,3,2571.3395122780453,2396.0,4.170141816888228,9,2256.0467229365313,3,60.111111111111114
A-n33-k6,33,541,16.0,3,3107.9219268345855,2327.0,5.170105111718385,12,2797.0268654396464,2,45.08333333333333
A-n33-k6,33,541,16.0,3,2501.7045010592615,2197.0,5.59722629690191,14,3028.0994266239336,2,38.642857142857146
A-n33-k6,33,541,16.0,3,2169.9027224956826,2528.0,3.828980810595185,8,2071.478618531995,4,67.625
A-n33-k6,33,541,16.0,3,2055.1689750881574,2892.0,4.241875730287088,9,2294.8547700853146,3,60.111111111111114
A-n33-k6,33,541,16.0,3,2116.3922418700126,2890.0,3.9512345513840876,8,2137.6178922987915,4,67.625
A-n33-k6,33,541,16.0,3,2603.7780890767986,2176.0,5.611537960114576,14,3035.8420364219855,2,38.642857142857146
A-n33-k6,33,541,16.0,3,2554.5773686769803,2356.0,5.364298617625152,13,2902.085552135207,2,41.61538461538461
A-n33-k6,33,541,16.0,3,2244.6286507817167,2484.0,4.1320176564537165,9,2235.421552141461,3,60.111111111111114
A-n33-k6,33,541,16.0,3,2198.803860781328,2490.0,4.42746774808025,10,2395.260051711415,3,54.1
0,1,2,3,4,5,6,7,8,9,
Grand front ,2,A-n33-k6.vrp,n,11,obj0Min,2155.2516933482952,obj0Max,2593.2639820941904,obj1Min,2057.0,obj1Max,3278.0,obj2Min,3.721894674400607,obj2Max,6.167079683721767
A-n33-k6,33,541,16.0,2,2251.1278480008186,2655.0,4.499781808162839,10,2434.381958216096,3,54.1
A-n33-k6,33,541,16.0,2,2406.3676824848576,2100.0,3.721894674400607,8,2013.5450188507284,4,67.625
A-n33-k6,33,541,16.0,2,2237.6271954522567,2941.0,4.299449874062687,9,2326.0023818679138,3,60.111111111111114
A-n33-k6,33,541,16.0,2,2323.4608092345816,2465.0,3.8389000271357596,8,2076.844914680446,4,67.625
A-n33-k6,33,541,16.0,2,2323.497988703942,2093.0,4.004527291457229,9,2166.449264678361,3,60.111111111111114
A-n33-k6,33,541,16.0,2,2552.052212764753,2069.0,6.167079683721767,16,3336.3901088934763,2,33.8125
A-n33-k6,33,541,16.0,2,2310.3625856633557,2086.0,4.302241076751595,10,2327.5124225226127,3,54.1
A-n33-k6,33,541,16.0,2,2379.338132863496,2135.0,3.7289880989741757,8,2017.3825615450291,4,67.625
A-n33-k6,33,541,16.0,2,2210.362042501963,3236.0,4.402610645051256,9,2381.8123589727297,3,60.111111111111114
A-n33-k6,33,541,16.0,2,2155.2516933482952,3278.0,4.406218942923754,9,2383.764448121751,3,60.111111111111114
A-n33-k6,33,541,16.0,2,2593.2639820941904,2057.0,5.565271508142367,14,3010.8118859050205,2,38.642857142857146
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,A-n33-k6.vrp,n,36,obj0Min,1916.3003570788446,obj0Max,2831.494070172274,obj1Min,2745.0,obj1Max,3698.0,obj2Min,4.51367037103335,obj2Max,7.047303750413497
A-n33-k6,33,541,16.0,1,2514.3374558675187,3079.0,5.016594237220887,11,2713.9774823364996,3,49.18181818181818
A-n33-k6,33,541,16.0,1,2680.80542306235,2745.0,5.535405239368383,13,2994.654234498295,2,41.61538461538461
A-n33-k6,33,541,16.0,1,2505.3675608747826,2858.0,6.145523113904527,15,3324.7280046223495,2,36.06666666666667
A-n33-k6,33,541,16.0,1,2330.3358400932975,3231.0,5.032993148412044,11,2722.8492932909157,3,49.18181818181818
A-n33-k6,33,541,16.0,1,2574.76887211575,2883.0,5.866632085097121,14,3173.847958037543,2,38.642857142857146
A-n33-k6,33,541,16.0,1,2305.3907569759604,3521.0,5.134807243190735,11,2777.9307185661874,3,49.18181818181818
A-n33-k6,33,541,16.0,1,2501.6723993935284,3366.0,4.51367037103335,9,2441.8956707290426,3,60.111111111111114
A-n33-k6,33,541,16.0,1,2309.7796759841904,3145.0,5.29989689850305,12,2867.2442220901503,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2364.1272553523586,2924.0,5.533092216037386,13,2993.402888876226,2,41.61538461538461
A-n33-k6,33,541,16.0,1,2335.837672172549,2929.0,5.225680235941198,12,2827.093007644188,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2011.1361374681037,3208.0,5.258600606439497,12,2844.902928083768,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2113.3693921450695,3151.0,5.259638112534146,12,2845.464218880973,2,45.08333333333333
A-n33-k6,33,541,16.0,1,1988.3455472403696,3222.0,5.25884737343276,12,2845.036429027123,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2367.370853098725,2833.0,6.409579278766268,16,3467.582389812551,2,33.8125
A-n33-k6,33,541,16.0,1,2241.5244683982355,3014.0,6.146133757490931,15,3325.058362802594,2,36.06666666666667
A-n33-k6,33,541,16.0,1,2282.2584109410354,3003.0,6.454018916968764,16,3491.624234080101,2,33.8125
A-n33-k6,33,541,16.0,1,1987.0217878197277,3176.0,5.544697872781716,13,2999.6815491749085,2,41.61538461538461
A-n33-k6,33,541,16.0,1,2179.7572840939697,3080.0,5.854032536486126,14,3167.0316022389943,2,38.642857142857146
A-n33-k6,33,541,16.0,1,2295.972095019047,2982.0,6.449221321843306,16,3489.0287351172287,2,33.8125
A-n33-k6,33,541,16.0,1,2137.1282512206863,3028.0,6.1287319877870985,15,3315.6440053928204,2,36.06666666666667
A-n33-k6,33,541,16.0,1,1935.8775125403704,3453.0,5.3328977245235185,12,2885.0976689672234,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2029.3068226767239,3698.0,5.140534007861694,11,2781.0288982531765,3,49.18181818181818
A-n33-k6,33,541,16.0,1,1961.7397802119162,3396.0,5.620561098493149,13,3040.723554284794,2,41.61538461538461
A-n33-k6,33,541,16.0,1,1916.3003570788446,3610.0,5.386704513453281,12,2914.207141778225,2,45.08333333333333
A-n33-k6,33,541,16.0,1,2017.1409360864177,3137.0,5.536793880817211,13,2995.405489522111,2,41.61538461538461
A-n33-k6,33,541,16.0,1,2112.0456327244274,3105.0,5.545488611883101,13,3000.109339028758,2,41.61538461538461
A-n33-k6,33,541,16.0,1,2831.494070172274,3071.0,5.082226998540031,11,2749.4848062101564,3,49.18181818181818
A-n33-k6,33,541,16.0,1,2368.5842433874955,3329.0,4.774351860399883,10,2582.924356476337,3,54.1
A-n33-k6,33,541,16.0,1,2374.3681077746314,3117.0,5.000371661015955,11,2705.201068609632,3,49.18181818181818
